Station ID,Group,Plot Size (m2),Collection Date (mm/dd/yyyy),Community,Sample Type,Vegetation Type,% Cover Total,% Cover Tree,% Cover Shrub,% Cover Herb,% Cover Carpet,Average Height Dominant (cm),Average Height Tree (cm),Average Height Shrub (cm),Average Height Herb (cm),Average Height Carpet (cm),Scientific Name As Originally Observed,Common Name As Originally Observed,Scientific Name As Currently Recognized,Common Name As Currently Recognized,% Cover,Braun-Blanquet Rank,In/Out,Number Planted,Number Alive,Additional Species Description,Organization,Personnel,Comments,Latitude,Longitude
CRMS0224-V17,,4.00,8/22/2013,Saline,Transect,Natural,10,,,10,,118.26,,,91.44,,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; M. Reeves; A. Kattenbraker,Water Level is 0.9 ft above marsh. Open water is 90%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/22/2013,Saline,Transect,Natural,10,,,10,,118.26,,,91.44,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; M. Reeves; A. Kattenbraker,Water Level is 0.9 ft above marsh. Open water is 90%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/26/2014,Saline,Transect,Natural,10,,,10,,95.70,,,76.20,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,10,2,Both,,,,COASTAL ESTUARY SERVICES LLC,Z. Moore; M. Reeves,Personnel included M. Bader; Water Level is 1.43 ft above marsh. Open water is 90%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/26/2014,Saline,Transect,Natural,10,,,10,,95.70,,,76.20,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,Z. Moore; M. Reeves,Personnel included M. Bader; Water Level is 1.43 ft above marsh. Open water is 90%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/26/2014,Saline,Transect,Natural,10,,,10,,95.70,,,76.20,,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,Z. Moore; M. Reeves,Personnel included M. Bader; Water Level is 1.43 ft above marsh. Open water is 90%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/26/2014,Saline,Transect,Natural,10,,,10,,95.70,,,76.20,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,Z. Moore; M. Reeves,Personnel included M. Bader; Water Level is 1.43 ft above marsh. Open water is 90%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/12/2015,Saline,Transect,Natural,20,,,20,,124.96,,,94.48,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,20,2,Both,,,,COASTAL ESTUARY SERVICES LLC,K. Fogg; Z. Moore, Water Level is 1.7 ft above marsh. Open water is 80%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/12/2015,Saline,Transect,Natural,20,,,20,,124.96,,,94.48,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,K. Fogg; Z. Moore, Water Level is 1.7 ft above marsh. Open water is 80%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/12/2015,Saline,Transect,Natural,20,,,20,,124.96,,,94.48,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,K. Fogg; Z. Moore, Water Level is 1.7 ft above marsh. Open water is 80%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/2/2016,Brackish,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,K. Fogg; D. Plaisance; C. Izdepski,open water is 3.1 ft deep; Distance to nearest veg approximately 1 ft; lost camera; no picture;  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/2/2016,Brackish,Transect,Natural,0,,,,,,,,,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,K. Fogg; D. Plaisance; C. Izdepski,open water is 3.1 ft deep; Distance to nearest veg approximately 1 ft; lost camera; no picture;  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/2/2016,Brackish,Transect,Natural,0,,,,,,,,,,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,K. Fogg; D. Plaisance; C. Izdepski,open water is 3.1 ft deep; Distance to nearest veg approximately 1 ft; lost camera; no picture;  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/2/2016,Brackish,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,K. Fogg; D. Plaisance; C. Izdepski,open water is 3.1 ft deep; Distance to nearest veg approximately 1 ft; lost camera; no picture;  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/17/2017,Brackish,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; M. Reeves; D. Plaisance,3.5 ft from vegetation.  Open water depth 2.6 ft.  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/17/2017,Brackish,Transect,Natural,0,,,,,,,,,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; M. Reeves; D. Plaisance,3.5 ft from vegetation.  Open water depth 2.6 ft.  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/17/2017,Brackish,Transect,Natural,0,,,,,,,,,,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; M. Reeves; D. Plaisance,3.5 ft from vegetation.  Open water depth 2.6 ft.  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/17/2017,Brackish,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; M. Reeves; D. Plaisance,3.5 ft from vegetation.  Open water depth 2.6 ft.  Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/13/2018,Saline,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; T. Loeb; D. Plaisance,"Surface water reading = 32.5C, 20560 mS/cm, 12.2 ppt.  No vegetation in plot. Water Level is 2 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.",29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/13/2018,Saline,Transect,Natural,0,,,,,,,,,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; T. Loeb; D. Plaisance,"Surface water reading = 32.5C, 20560 mS/cm, 12.2 ppt.  No vegetation in plot. Water Level is 2 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.",29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/13/2018,Saline,Transect,Natural,0,,,,,,,,,,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; T. Loeb; D. Plaisance,"Surface water reading = 32.5C, 20560 mS/cm, 12.2 ppt.  No vegetation in plot. Water Level is 2 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.",29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/13/2018,Saline,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,A. Plaisance; T. Loeb; D. Plaisance,"Surface water reading = 32.5C, 20560 mS/cm, 12.2 ppt.  No vegetation in plot. Water Level is 2 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.",29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/21/2019,Saline,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,M. Reeves; A. Plaisance; D. Plaisance,Plot 2 ft. from nearest marsh. Water Level is 2.2 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/21/2019,Saline,Transect,Natural,0,,,,,,,,,,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,M. Reeves; A. Plaisance; D. Plaisance,Plot 2 ft. from nearest marsh. Water Level is 2.2 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,8/21/2019,Saline,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,M. Reeves; A. Plaisance; D. Plaisance,Plot 2 ft. from nearest marsh. Water Level is 2.2 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/8/2020,Saline,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,G. Parkes; D. Plaisance, Water Level is 3 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/8/2020,Saline,Transect,Natural,0,,,,,,,,,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,G. Parkes; D. Plaisance, Water Level is 3 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/8/2020,Saline,Transect,Natural,0,,,,,,,,,,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,Spartina patens (Aiton) Muhl.,Marshhay Cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,G. Parkes; D. Plaisance, Water Level is 3 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/8/2020,Saline,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,G. Parkes; D. Plaisance, Water Level is 3 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/8/2021,Saline,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,S. Anderson; K. Fogg; M. Nieder,plot approximately 15ft. from marsh; Water Level is 3 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/8/2021,Saline,Transect,Natural,0,,,,,,,,,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,S. Anderson; K. Fogg; M. Nieder,plot approximately 15ft. from marsh; Water Level is 3 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/8/2021,Saline,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,S. Anderson; K. Fogg; M. Nieder,plot approximately 15ft. from marsh; Water Level is 3 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/11/2022,Saline,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,S. Anderson; M. Reeves; M. Nieder,Open water plot; Water Level is 2.7 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/11/2022,Saline,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,S. Anderson; M. Reeves; M. Nieder,Open water plot; Water Level is 2.7 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/14/2023,Saline,Transect,Natural,0,,,,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,E. Parks; P. Aubin; M. Nieder,Open water depth 2.36 ft.; Porewater taken on nearest marsh. Water Level is 2.36 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/14/2023,Saline,Transect,Natural,0,,,,,,,,,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,E. Parks; P. Aubin; M. Nieder,Open water depth 2.36 ft.; Porewater taken on nearest marsh. Water Level is 2.36 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V17,,4.00,7/14/2023,Saline,Transect,Natural,0,,,,,,,,,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL ESTUARY SERVICES LLC,E. Parks; P. Aubin; M. Nieder,Open water depth 2.36 ft.; Porewater taken on nearest marsh. Water Level is 2.36 ft above marsh. Open water is 100%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.,29.50018836,-89.91822868
CRMS0224-V25,,4.00,9/7/2006,Saline,Transect,Natural,85,,,85,,126.80,,,121.90,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,30,3,Both,,,,COASTAL ESTUARY SERVICES LLC,J. Beadle; R. Rome,QA:  drop bare ground,29.50003111,-89.91805883
CRMS0224-V25,,4.00,9/7/2006,Saline,Transect,Natural,85,,,85,,126.80,,,121.90,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,55,4,Both,,,,COASTAL ESTUARY SERVICES LLC,J. Beadle; R. Rome,QA:  drop bare ground,29.50003111,-89.91805883
CRMS0224-V25,,4.00,8/29/2007,Saline,Transect,Natural,95,,,95,,135.30,,,140.20,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,30,3,Both,,,,COASTAL ESTUARY SERVICES LLC,S. Weber; A. Kerisit,Water Level is 0.10ft. Above Marsh,29.50003111,-89.91805883
CRMS0224-V25,,4.00,8/29/2007,Saline,Transect,Natural,95,,,95,,135.30,,,140.20,,Distichlis spicata (L.) Greene,Seashore Saltgrass,Distichlis spicata (L.) Greene,Seashore Saltgrass,,,Out,,,,COASTAL ESTUARY SERVICES LLC,S. Weber; A. Kerisit,Water Level is 0.10ft. Above Marsh,29.50003111,-89.91805883
