"date","FCmean","FCH4mean","LEmean"
20221231,NA,NA,NA
20230101,NA,NA,NA
20230102,NA,NA,NA
20230103,NA,NA,NA
20230104,NA,NA,NA
20230105,NA,NA,46.5018175263158
20230106,NA,NA,56.6043584454545
20230107,0.797001824772727,NA,41.9548901818182
20230108,NA,NA,NA
20230109,NA,NA,NA
20230110,1.45606642857143,NA,39.2169661794872
20230111,2.19569476086957,NA,44.7497518444444
20230112,NA,45.2701977272727,88.5348477777778
20230113,NA,NA,NA
20230114,NA,NA,NA
20230115,NA,NA,NA
20230116,NA,NA,NA
20230117,NA,NA,NA
20230118,NA,NA,NA
20230119,NA,NA,NA
20230120,NA,NA,NA
20230121,NA,NA,NA
20230122,NA,NA,NA
20230123,NA,NA,NA
20230124,NA,NA,NA
20230125,NA,NA,NA
20230126,NA,NA,NA
20230127,NA,NA,NA
20230128,NA,NA,NA
20230129,NA,NA,NA
20230130,NA,NA,NA
20230131,NA,NA,NA
20230201,NA,NA,NA
20230202,NA,NA,NA
20230203,NA,NA,NA
20230204,NA,NA,NA
20230205,NA,NA,NA
20230206,NA,NA,NA
20230207,NA,NA,NA
20230208,NA,NA,NA
20230209,NA,NA,NA
20230210,NA,NA,NA
20230211,NA,NA,NA
20230212,NA,NA,NA
20230213,NA,NA,NA
20230214,NA,NA,NA
20230215,NA,NA,NA
20230216,NA,NA,NA
20230217,NA,NA,NA
20230218,NA,NA,NA
20230219,NA,NA,NA
20230220,NA,NA,NA
20230221,NA,NA,NA
20230222,NA,NA,NA
20230223,NA,NA,NA
20230224,NA,NA,NA
20230225,NA,NA,NA
20230226,NA,NA,NA
20230227,NA,NA,NA
20230228,NA,NA,NA
20230301,NA,NA,NA
20230302,NA,NA,NA
20230303,NA,NA,NA
20230304,NA,NA,NA
20230305,NA,NA,NA
20230306,NA,NA,NA
20230307,NA,NA,NA
20230308,NA,NA,NA
20230309,NA,NA,NA
20230310,NA,NA,NA
20230311,NA,NA,NA
20230312,NA,NA,NA
20230313,NA,NA,NA
20230314,NA,NA,NA
20230315,NA,NA,NA
20230316,NA,NA,NA
20230317,NA,NA,NA
20230318,NA,NA,NA
20230319,NA,NA,NA
20230320,NA,NA,NA
20230321,NA,NA,NA
20230322,NA,NA,NA
20230323,NA,NA,NA
20230324,NA,NA,NA
20230325,NA,NA,NA
20230326,NA,NA,NA
20230327,NA,NA,NA
20230328,NA,NA,NA
20230329,NA,NA,NA
20230330,-6.66507060465116,NA,130.201014743182
20230331,-4.20243328888889,45.512692,61.5291018372093
20230401,-5.65814179545455,66.7098171428571,107.558384285714
20230402,-5.96928081818182,80.4955916666667,118.092711190476
20230403,-4.9917723125,74.8980577777778,108.193714958333
20230404,NA,NA,NA
20230405,NA,NA,NA
20230406,NA,NA,NA
20230407,NA,NA,NA
20230408,NA,NA,NA
20230409,NA,NA,NA
20230410,NA,NA,NA
20230411,NA,NA,NA
20230412,NA,NA,NA
20230413,NA,NA,NA
20230414,NA,NA,NA
20230415,NA,NA,NA
20230416,NA,NA,NA
20230417,NA,NA,NA
20230418,NA,NA,NA
20230419,NA,NA,NA
20230420,NA,NA,NA
20230421,NA,NA,NA
20230422,NA,NA,NA
20230423,NA,NA,NA
20230424,NA,NA,NA
20230425,NA,NA,NA
20230426,NA,NA,NA
20230427,NA,NA,NA
20230428,NA,NA,NA
20230429,NA,NA,NA
20230430,NA,NA,NA
20230501,NA,NA,NA
20230502,-8.35488443589744,NA,177.22842
20230503,-8.99205263157895,NA,177.184771162791
20230504,-5.53944780952381,78.5996034482759,158.052730235
20230505,-3.31631925348837,64.9120975609756,78.9165285583333
20230506,NA,56.4091733333333,NA
20230507,-7.0192197173913,69.7354872340426,112.918990571429
20230508,-5.94801386363636,67.7124818181818,97.4942802619048
20230509,-6.65345207317073,70.5958125714286,108.659809395349
20230510,-6.21430097777778,92.3487837209302,114.819434042553
20230511,-7.2308997826087,99.913314893617,112.0582875
20230512,-6.51170077083333,153.634645833333,113.749224893617
20230513,-8.03738615909091,201.681466666667,141.227672913043
20230514,-7.66277372093023,218.562040909091,131.562263162791
20230515,-6.41608336842105,217.59891025641,144.195196863636
20230516,-6.79608626666667,266.397161904762,163.269542409091
20230517,-5.26621248837209,186.193029268293,127.2237355
20230518,-5.5773018,197.022038636364,129.531927681818
20230519,NA,NA,NA
20230520,NA,NA,NA
20230521,NA,NA,NA
20230522,NA,NA,NA
20230523,NA,NA,NA
20230524,NA,NA,NA
20230525,NA,NA,NA
20230526,NA,NA,NA
20230527,NA,NA,NA
20230528,NA,NA,NA
20230529,NA,NA,NA
20230530,NA,NA,NA
20230531,NA,NA,NA
20230601,NA,NA,NA
20230602,NA,NA,NA
20230603,NA,NA,NA
20230604,NA,NA,NA
20230605,NA,NA,NA
20230606,NA,NA,NA
20230607,NA,NA,NA
20230608,NA,NA,NA
20230609,NA,NA,NA
20230610,NA,NA,NA
20230611,NA,NA,NA
20230612,NA,NA,NA
20230613,NA,NA,NA
20230614,NA,NA,NA
20230615,NA,NA,NA
20230616,NA,NA,NA
20230617,NA,NA,NA
20230618,NA,NA,NA
20230619,NA,NA,NA
20230620,NA,NA,NA
20230621,NA,NA,NA
20230622,NA,NA,NA
20230623,NA,NA,NA
20230624,NA,NA,NA
20230625,NA,NA,NA
20230626,NA,NA,NA
20230627,NA,NA,NA
20230628,NA,NA,NA
20230629,NA,NA,NA
20230630,NA,NA,5.23766413513513
20230701,1.8187261972973,NA,NA
20230702,NA,NA,0.873716444444445
20230703,2.58334094166667,NA,NA
20230704,NA,NA,NA
20230705,NA,NA,NA
20230706,NA,NA,-4.49019565789474
20230707,NA,NA,NA
20230708,NA,NA,NA
20230709,NA,NA,NA
20230710,NA,NA,NA
20230711,NA,NA,NA
20230712,NA,NA,NA
20230713,NA,NA,NA
20230714,NA,NA,NA
20230715,NA,NA,NA
20230716,NA,NA,NA
20230717,NA,NA,NA
20230718,NA,NA,NA
20230719,NA,NA,NA
20230720,NA,NA,NA
20230721,NA,NA,NA
20230722,NA,NA,NA
20230723,NA,NA,NA
20230724,NA,NA,NA
20230725,NA,NA,NA
20230726,NA,NA,NA
20230727,NA,NA,NA
20230728,NA,NA,NA
20230729,NA,NA,NA
20230730,NA,NA,NA
20230731,NA,NA,NA
20230801,NA,NA,NA
20230802,NA,NA,NA
20230803,NA,NA,NA
20230804,NA,NA,NA
20230805,NA,NA,NA
20230806,NA,NA,NA
20230807,NA,NA,NA
20230808,NA,NA,NA
20230809,NA,NA,NA
20230810,NA,NA,NA
20230811,NA,NA,NA
20230812,NA,NA,NA
20230813,NA,NA,NA
20230814,NA,NA,NA
20230815,NA,NA,NA
20230816,NA,NA,NA
20230817,NA,NA,NA
20230818,NA,NA,NA
20230819,NA,NA,NA
20230820,NA,NA,NA
20230821,NA,NA,NA
20230822,NA,NA,NA
20230823,NA,NA,NA
20230824,NA,NA,NA
20230825,NA,NA,NA
20230826,NA,NA,NA
20230827,NA,NA,NA
20230828,NA,NA,NA
20230829,NA,NA,NA
20230830,NA,NA,NA
20230831,NA,NA,NA
20230901,NA,NA,NA
20230902,NA,NA,NA
20230903,NA,NA,NA
20230904,NA,NA,NA
20230905,NA,NA,NA
20230906,NA,NA,NA
20230907,NA,NA,NA
20230908,NA,NA,NA
20230909,NA,NA,NA
20230910,NA,NA,NA
20230911,NA,NA,NA
20230912,NA,NA,NA
20230913,-1.23908115,152.663161891892,124.068362307692
20230914,-3.38739310526316,159.622682352941,108.474424243243
20230915,-1.71154928571429,166.332202564103,97.257461745
20230916,-1.5565942195122,137.19078974359,NA
20230917,-2.01209909090909,152.098480952381,127.690170697674
20230918,-0.300800243902439,318.39763295,133.880104666667
20230919,-0.800118837209302,101.5805,121.56724255814
20230920,-2.73537511627907,105.897244117647,113.137120608696
20230921,-0.944306511627907,136.589331034483,109.578987380952
20230922,0.3949675,90.0859583333333,95.2582719565217
20230923,-1.10168255555556,68.53379375,100.498488175
20230924,-0.628036368421053,31.4397775,107.226189777778
20230925,2.17175044444444,NA,96.1892525
20230926,NA,NA,112.232443707317
20230927,-0.0851302558139534,55.5530294117647,114.042829919048
20230928,-0.729299375,53.5321659090909,97.0713514130435
20230929,-0.722174444444444,65.03092,93.6806836444444
20230930,-3.75481527906977,62.94458025,120.201887793023
20231001,-3.79376854761905,69.8227512820513,122.822370425
20231002,-2.93651177777778,75.5109966666667,95.9785958
20231003,-2.79887377777778,76.787256097561,88.4178305906977
20231004,-2.96728590909091,89.2984,86.5540088636364
20231005,-1.6130702173913,89.2587051282051,64.8670978085106
20231006,-1.94457133333333,117.148299210526,73.9082064444444
20231007,-1.0947669787234,191.367111111111,119.96156
20231008,-1.11138833333333,124.767795,92.67582
20231009,0.1146115,109.783121052632,72.6255835
20231010,-1.379875,58.5308794117647,35.1639294146341
20231011,NA,NA,64.4593436956522
20231012,1.49160131914894,68.4669717948718,51.7525522916667
20231013,-2.56215554545455,105.873109666667,71.5887055714286
20231014,-1.16858168292683,79.428604,103.280622162162
20231015,-0.636927541666667,76.8328769230769,72.9034675
20231016,-1.87186669767442,58.6266790697674,82.473863195122
20231017,-0.617382659090909,64.5530082051282,66.164496923913
20231018,-2.4331881025641,NA,55.8308511707317
20231019,-2.28207097297297,NA,54.8873068974359
20231020,NA,NA,NA
20231021,NA,NA,NA
20231022,NA,NA,NA
20231023,NA,NA,NA
20231024,NA,56.8736333333333,NA
20231025,0.766716577777778,45.4727397555556,56.0352139130435
20231026,0.185457523809524,67.9612224390244,49.0759547209302
20231027,0.348556651162791,48.7424923684211,42.3629857954545
20231028,0.0160057733333334,46.6169182857143,53.1567313953488
20231029,-0.575088976190476,62.0035485714286,52.0639735853659
20231030,-2.65071779487179,103.05414137931,75.3836273170732
20231031,0.767756511627907,70.2323837209302,79.8702166666667
20231101,-0.0217853913043478,41.3850473684211,79.2688116666667
20231102,-0.470639404761905,49.952486744186,40.5168879111111
20231103,NA,37.3884628571429,51.6049921538462
20231104,-1.28455423684211,195.718194230769,48.5454198333333
20231105,-1.19641523076923,27.4525010344828,52.3974499756098
20231106,-0.911767333333333,9.7923664,NA
20231107,-0.663310540540541,NA,41.7961621025641
20231108,-0.125964842105263,22.8287169230769,32.6208808292683
20231109,-0.377061743589744,63.551965625,27.75872675
20231110,1.79236155,NA,34.6577076923077
20231111,3.54880005139535,NA,26.1828979545455
20231112,1.17775284090909,NA,20.68005
20231113,NA,NA,30.5507777777778
20231114,NA,NA,NA
20231115,NA,NA,NA
20231116,NA,NA,NA
20231117,NA,NA,NA
20231118,NA,NA,NA
20231119,NA,NA,NA
20231120,NA,NA,NA
20231121,NA,NA,NA
20231122,NA,NA,NA
20231123,NA,NA,NA
20231124,NA,NA,NA
20231125,NA,NA,NA
20231126,NA,NA,NA
20231127,0.547071729166667,27.7776084090909,59.6469986956522
20231128,-1.45228154545455,39.2554294594595,46.2702938095238
20231129,-0.229115717948718,57.5467010810811,NA
20231130,1.68616695121951,45.9710970588235,23.2178826086957
20231201,0.477365214285714,45.042804516129,28.7859433333333
20231202,NA,NA,NA
20231203,1.63493164285714,40.6579766666667,37.3661538636364
20231204,1.51937794166667,37.7335006896552,52.8422958333333
20231205,NA,19.3581807692308,NA
20231206,-0.0536785500000001,41.4933394242424,43.6503795641026
20231207,-0.571336325,35.5112446875,NA
20231208,0.781934145,25.32052,14.3902215789474
20231209,1.90255378142857,14.8635508,27.4404412820513
20231210,2.172976,27.17512,87.6108470454545
20231211,0.131959692682927,78.2527735294118,39.6343366046512
20231212,1.28674797297297,136.997041176471,NA
20231213,0.0755177446808511,77.3216391891892,35.6905566666667
20231214,NA,NA,NA
20231215,NA,NA,NA
20231216,NA,NA,NA
20231217,NA,NA,NA
20231218,NA,NA,NA
20231219,NA,NA,NA
20231220,NA,NA,NA
20231221,NA,NA,NA
20231222,NA,NA,NA
20231223,NA,NA,NA
20231224,NA,NA,NA
20231225,NA,NA,NA
20231226,NA,NA,NA
20231227,NA,NA,NA
20231228,NA,NA,NA
20231229,NA,NA,NA
20231230,NA,NA,NA
20231231,NA,NA,NA
