"date","FCmean","FCH4mean","LEmean"
20210711,-3.10233739130435,83.86492,77.4365933333333
20210712,-3.03585369565217,107.755094871795,103.601896744681
20210713,-4.16967476190476,105.207682857143,107.840261022727
20210714,-2.19338167045455,137.950244117647,107.203954217391
20210715,-2.61637627906977,114.962163333333,91.3624646511628
20210716,0.930498292682927,113.590960714286,NA
20210717,-4.36387847826087,140.645446511628,98.5355422222222
20210718,-2.31537193488372,184.004797368421,81.8700555555556
20210719,-2.12085863636364,145.166108333333,NA
20210720,-2.93542238095238,NA,82.1605418604651
20210721,-3.48785924,112.094338636364,96.0378087234043
20210722,-3.3436,127.659935555556,82.645505625
20210723,NA,NA,NA
20210724,NA,NA,NA
20210725,NA,NA,NA
20210726,NA,NA,NA
20210727,-4.0395097826087,146.770902380952,110.160386217391
20210728,-2.22286859574468,167.549031707317,115.699957608696
20210729,-3.57838968085106,166.913362272727,105.165663478261
20210730,-3.84205877272727,214.824775,80.132415
20210731,-3.00984496382979,173.873618604651,85.1254991304348
20210801,-3.11875915555556,153.445134782609,81.6743377083333
20210802,-2.43153153333333,158.088844186047,80.1628823404255
20210803,NA,125.624293333333,81.5344293863636
20210804,-3.21023590909091,112.460454761905,98.2109285106383
20210805,-4.68784742553192,99.0480333333333,NA
20210806,NA,84.0143996551724,NA
20210807,-3.49693539583333,97.1740162790698,79.3423178888889
20210808,-2.54532968085106,119.00070212766,72.420770625
20210809,-3.75257856521739,136.987828888889,107.304231521739
20210810,-1.83636711111111,121.573865853659,93.4625376086957
20210811,-0.878608563043478,113.626773684211,76.430971627907
20210812,-0.139806970243903,114.50175862069,92.0481211627907
20210813,NA,110.991391666667,NA
20210814,-1.77328186956522,NA,105.44678573913
20210815,-2.46381966666667,NA,118.392420425532
20210816,-4.05593873913043,NA,118.453857777778
20210817,-3.979219375,NA,110.774533333333
20210818,-3.044920625,NA,120.122741666667
20210819,-3.26120720833333,NA,108.461527083333
20210820,-3.51508104166667,NA,90.0825660416667
20210821,-3.74600320833333,NA,98.0489930434783
20210822,-3.32367979166667,NA,87.9601275
20210823,-3.54470434782609,NA,104.792932173913
20210824,-3.33828831707317,NA,89.2623404444444
20210825,-3.09424051282051,NA,NA
20210826,-3.39776229545455,NA,112.135867021277
20210827,NA,NA,NA
20210828,NA,NA,NA
20210829,NA,NA,NA
20210830,NA,NA,NA
20210831,NA,NA,NA
20210901,NA,NA,NA
20210902,NA,NA,NA
20210903,NA,NA,NA
20210904,NA,NA,NA
20210905,NA,NA,NA
20210906,NA,NA,NA
20210907,NA,NA,NA
20210908,NA,NA,NA
20210909,NA,NA,NA
20210910,NA,NA,NA
20210911,NA,NA,NA
20210912,NA,NA,NA
20210913,NA,NA,NA
20210914,NA,NA,NA
20210915,NA,NA,NA
20210916,NA,NA,NA
20210917,NA,NA,NA
20210918,NA,NA,NA
20210919,NA,NA,NA
20210920,NA,NA,NA
20210921,NA,NA,NA
20210922,NA,NA,NA
20210923,NA,NA,NA
20210924,NA,NA,NA
20210925,NA,NA,NA
20210926,NA,NA,NA
20210927,NA,NA,NA
20210928,NA,NA,NA
20210929,NA,NA,NA
20210930,NA,NA,NA
20211001,NA,NA,NA
20211002,NA,NA,NA
20211003,NA,NA,NA
20211004,NA,NA,NA
20211005,NA,NA,NA
20211006,NA,NA,NA
20211007,NA,NA,NA
20211008,NA,NA,NA
20211009,NA,NA,NA
20211010,NA,NA,NA
20211011,NA,NA,NA
20211012,NA,NA,NA
20211013,NA,NA,NA
20211014,NA,NA,NA
20211015,NA,NA,NA
20211016,NA,NA,NA
20211017,NA,NA,NA
20211018,NA,NA,NA
20211019,NA,NA,NA
20211020,NA,NA,NA
20211021,NA,NA,NA
20211022,NA,NA,NA
20211023,NA,NA,NA
20211024,NA,NA,NA
20211025,NA,NA,NA
20211026,NA,NA,NA
20211027,NA,NA,NA
20211028,NA,NA,NA
20211029,-1.00861633333333,201.926229166667,105.134429166667
20211030,-2.63355112888889,147.270120512821,NA
20211031,-2.39473618604651,36.6849375,NA
20211101,-1.74963123,40.3039821666667,NA
20211102,NA,NA,NA
20211103,-1.01596341666667,NA,39.2836577234043
20211104,-1.65522972765957,NA,45.01948375
20211105,-0.621503340425532,NA,23.5877506304348
20211106,-1.85545283333333,NA,49.995241787234
20211107,-1.94546851111111,NA,NA
20211108,-1.50141982,NA,NA
20211109,-1.73660073611111,NA,NA
20211110,-1.0459236,NA,52.8864747282609
20211111,-1.51835311363636,NA,NA
20211112,-0.971175639583333,NA,36.1656347446809
20211113,-1.12836495833333,NA,78.6992723404255
20211114,-1.85122693478261,NA,34.0649493181818
20211115,-1.71320404545455,NA,NA
20211116,-1.10197241860465,NA,39.057779744186
20211117,-0.509549717391304,NA,33.7313533409091
20211118,0.53298780952381,NA,42.2923135681818
20211119,-1.09807789583333,NA,80.5699740652174
20211120,-0.999174391304348,NA,28.7799346170213
20211121,-0.778540777777778,NA,32.2317180208333
20211122,1.43680676590909,NA,38.9629047727273
20211123,-0.612827833333333,NA,65.8578554166667
20211124,-0.750489936170213,NA,48.884103212766
20211125,-0.459978122222222,NA,33.1401044651163
20211126,-0.763853510638298,NA,66.0422369565217
20211127,-0.698136173913044,NA,36.637198125
20211128,NA,NA,NA
20211129,-1.40881416761905,NA,NA
20211130,-1.30834486097561,NA,NA
20211201,-1.03290918181818,NA,28.6598875454545
20211202,-0.606515368421053,NA,NA
20211203,NA,45.0701255,NA
20211204,1.05004637209302,32.6106,NA
20211205,0.171536520833333,39.9893441463415,31.2286265116279
20211206,0.893680886363636,44.5484225641026,42.5001620067391
20211207,0.555398361702128,38.8159952380952,26.9574660888889
20211208,NA,34.8668511764706,28.5690919767442
20211209,1.21755086956522,54.6398977272727,14.2198436170213
20211210,1.21731742042553,36.967670212766,12.4228589361702
20211211,1.14933610869565,27.1603146341463,47.2710456521739
20211212,-0.232650877777778,31.6739222222222,51.01376
20211213,0.123118829787234,21.4352848484848,22.0819293181818
20211214,0.801876108695652,28.58822625,23.2464406521739
20211215,0.738871355555556,32.8195775,32.4907066666667
20211216,0.488935319148936,28.6398677272727,25.4251613043478
20211217,-0.635002638297872,NA,24.4462484772727
20211218,3.05187187179487,NA,52.0298314444444
20211219,1.68417802391304,26.1165728571429,61.8512574468085
20211220,NA,NA,63.974025
20211221,1.27203254042553,29.9399026190476,48.1283278125
20211222,-0.950502077272727,20.7669053658537,35.3565096744186
20211223,-1.11057736585366,23.3010565517241,NA
20211224,0.192671,NA,NA
20211225,0.642426739130435,NA,13.1403623913043
20211226,0.668521437209302,NA,NA
20211227,2.02303501914894,NA,14.4226404651163
20211228,0.764808246511628,NA,18.7495009090909
20211229,1.01800110638298,NA,NA
20211230,1.46369283333333,NA,NA
20211231,1.52370279791667,NA,NA
20220101,0.965020255319149,NA,24.8203743022222
20220102,-0.325600965909091,NA,90.1774354162791
20220103,-0.883253636744186,NA,45.4936538636364
20220104,-0.382340159090909,NA,19.3904438837209
20220105,0.447027341666667,NA,16.7937956818182
20220106,-0.142999977777778,NA,21.8166357727273
20220107,-0.533608052916667,NA,32.4775083333333
20220108,0.343748936170213,NA,11.8903394118182
20220109,0.913909954545455,NA,NA
20220110,0.141198825531915,NA,72.3667191489362
20220111,-1.02651869565217,NA,51.3920440909091
20220112,-0.994728936363636,NA,23.7753857777778
20220113,-0.467627750652174,NA,29.25051855
20220114,-0.448510391304348,NA,23.1888434090909
20220115,NA,NA,72.9667881111111
20220116,-0.710708,NA,52.5696016595745
20220117,-1.20058803255814,NA,33.2443870232558
20220118,-0.448183268292683,NA,NA
20220119,-0.144592957446809,NA,11.9987314893617
20220120,NA,NA,41.3676597777778
20220121,NA,NA,81.7151
20220122,-1.42628504444444,NA,36.3131920454545
20220123,-1.46575515853659,NA,NA
20220124,0.031958117948718,NA,26.383646212766
20220125,NA,NA,42.6999386666667
20220126,-1.24399856956522,NA,52.021532044186
20220127,-1.45687767142857,NA,NA
20220128,-0.1217196875,NA,46.8770189583333
20220129,-1.18969991276596,NA,35.5275790930233
20220130,-1.23224052553191,NA,20.4156389090909
20220131,NA,NA,NA
20220201,-0.899327445454545,NA,21.9644627555556
20220202,NA,NA,NA
20220203,1.35462443783784,NA,NA
20220204,NA,NA,NA
20220205,NA,NA,NA
20220206,-1.37280351363636,NA,32.3933701818182
20220207,1.63577612142857,NA,38.9189063829787
20220208,-1.24961801463415,NA,NA
20220209,-0.941824747916667,14.3348633333333,NA
20220210,NA,9.296749,NA
20220211,NA,NA,NA
20220212,NA,NA,NA
20220213,NA,NA,NA
20220214,NA,NA,NA
20220215,NA,NA,NA
20220216,NA,NA,NA
20220217,NA,NA,NA
20220218,NA,NA,NA
20220219,NA,NA,NA
20220220,NA,NA,NA
20220221,NA,NA,NA
20220222,NA,NA,NA
20220223,NA,NA,NA
20220224,NA,NA,NA
20220225,NA,NA,NA
20220226,NA,NA,NA
20220227,NA,NA,NA
20220228,NA,NA,NA
20220301,NA,NA,NA
20220302,NA,NA,NA
20220303,NA,NA,NA
20220304,NA,NA,NA
20220305,NA,NA,NA
20220306,NA,NA,NA
20220307,NA,NA,NA
20220308,NA,NA,NA
20220309,NA,NA,NA
20220310,NA,NA,NA
20220311,NA,NA,NA
20220312,NA,NA,NA
20220313,NA,NA,NA
20220314,NA,NA,NA
20220315,-0.290315621621622,13.0444591666667,NA
20220316,-1.35568722916667,15.6836146341463,48.9076917021277
20220317,-2.08080012195122,15.5229266666667,60.6925704545455
20220318,-1.36830773913043,10.213718974359,47.708243
20220319,-2.36350714583333,8.44448690625,84.8812354166667
20220320,-1.47012864583333,13.0457372340426,89.2310904166667
20220321,-1.68235316666667,10.2238078439024,52.9247263829787
20220322,-0.944134072727273,6.13882153333333,28.1337424418605
20220323,-1.54118342553191,8.73869577777778,98.9874895833333
20220324,-1.27534229787234,11.1390839583333,91.5556272916667
20220325,-1.71305441978723,12.2162634772727,87.9763347826087
20220326,-1.5800691,8.80715225,61.7651175818182
20220327,-1.69504721304348,NA,48.8724807954545
20220328,-1.4299060625,NA,44.3190111111111
20220329,-1.845629125,NA,55.2261608510638
20220330,-1.9578349675,NA,59.4613022222222
20220331,-1.2502472826087,2.61608954545455,114.071091489362
20220401,-1.43136633333333,10.3541236,87.5444717021277
20220402,0.574367545454546,NA,66.6341005106383
20220403,-1.64427611111111,NA,86.5245667391304
20220404,-1.58128589130435,NA,NA
20220405,-0.30890285106383,NA,14.5458673333333
20220406,-0.465752044444444,NA,40.9704322222222
20220407,-1.4980170212766,NA,167.833277083333
20220408,-2.25222136808511,NA,108.377986222222
20220409,-2.01133195744681,NA,71.4336797826087
20220410,-2.33501052173913,NA,66.3797484186046
20220411,NA,NA,NA
20220412,-0.826818720930233,NA,NA
20220413,-2.62370963958333,NA,42.7119276595745
20220414,NA,NA,NA
20220415,NA,NA,NA
20220416,NA,NA,NA
20220417,NA,NA,NA
20220418,NA,NA,NA
20220419,NA,NA,NA
20220420,NA,NA,NA
20220421,-1.69775286666667,NA,80.2500757777778
20220422,-2.00844110416667,NA,92.586646875
20220423,-1.96688014583333,NA,94.2082252083333
20220424,-0.320059953488372,NA,74.8965840909091
20220425,-2.29090348888889,NA,87.8928263829787
20220426,-1.82162323829787,NA,92.9405729166667
20220427,-2.51703912340426,NA,113.578751553191
20220428,-2.23146009090909,NA,110.041770546977
20220429,-2.47368163829787,NA,75.2138259583333
20220430,-2.186132875,NA,69.3250308333333
20220501,0.471527227272727,NA,36.0982662222222
20220502,-1.67610321276596,NA,69.4939775
20220503,NA,NA,NA
20220504,NA,28.3152914285714,NA
20220505,-1.47094685106383,23.1254717021277,77.1686723404255
20220506,-1.76904997948718,11.468991,NA
20220507,-1.2667654375,28.0724035125,77.5928844680851
20220508,-2.21685870454545,24.3852556097561,88.4955646304348
20220509,-2.12600976145833,NA,92.9412479166667
20220510,-1.91773434042553,NA,104.25430212766
20220511,-2.1106438,NA,121.8450025
20220512,-2.33778052083333,NA,100.668493829787
20220513,-1.35182482926829,NA,93.2945772727273
20220514,-3.03353923913043,NA,94.0673691086957
20220515,-1.86931136170213,NA,80.0788782608696
20220516,-2.26663988888889,NA,105.63870212766
20220517,-2.27048002083333,NA,75.368785106383
20220518,NA,NA,NA
20220519,NA,NA,NA
20220520,NA,NA,NA
20220521,NA,NA,NA
20220522,NA,NA,NA
20220523,NA,NA,NA
20220524,NA,NA,NA
20220525,NA,NA,NA
20220526,NA,NA,NA
20220527,NA,NA,NA
20220528,NA,NA,NA
20220529,NA,NA,NA
20220530,NA,NA,NA
20220531,NA,NA,NA
20220601,NA,NA,NA
20220602,NA,NA,NA
20220603,NA,NA,NA
20220604,NA,NA,NA
20220605,NA,NA,NA
20220606,NA,NA,NA
20220607,-2.48997165957447,NA,100.899541666667
20220608,NA,NA,NA
20220609,NA,NA,NA
20220610,NA,72.2746342857143,101.898477272727
20220611,-1.90745579069767,77.9980628571429,63.2147468888889
20220612,-3.22969891304348,70.5444323529412,88.240094893617
20220613,-2.19676925531915,NA,97.0729770212766
20220614,-2.45597010638298,NA,100.749332340426
20220615,-3.48319095833333,NA,82.9619669565217
20220616,-1.46868184782609,NA,120.12935787234
20220617,-2.012570375,NA,93.6148458333333
20220618,-2.16823995998542,NA,113.25269125
20220619,-1.52225465957447,NA,128.312807916667
20220620,-0.317892608695652,NA,141.338492666667
20220621,1.70703309523809,NA,127.010595454545
20220622,-2.02625876595745,NA,142.067182636364
20220623,-0.748541255319149,NA,123.483085106383
20220624,-1.47334035531915,98.4107840909091,117.398956595745
20220625,-2.77265802325581,99.8313371428571,NA
20220626,-0.330632547619048,42.202675,NA
20220627,-1.26714837209302,52.4683192307692,86.9628857391304
20220628,-1.9100729787234,54.1836285714286,93.6100724545455
20220629,-1.29934318181818,51.6912336842105,79.0826072727273
20220630,NA,59.9506026315789,79.5111619565217
20220701,-1.04812710638298,69.4602027027027,70.2076765217391
20220702,-2.98132227272727,89.7236119047619,116.130509302326
20220703,NA,NA,NA
20220704,NA,NA,NA
20220705,NA,NA,NA
20220706,NA,NA,NA
20220707,NA,NA,NA
20220708,NA,NA,NA
20220709,NA,NA,NA
20220710,NA,NA,NA
20220711,NA,NA,NA
20220712,NA,NA,NA
20220713,NA,NA,NA
20220714,NA,NA,NA
20220715,NA,66.32595746875,NA
20220716,-5.92340505128205,57.4918325806452,NA
20220717,-2.74383342340426,100.246240909091,93.2500313333333
20220718,-4.23228655555556,108.048685853659,113.619725531915
20220719,-2.87794152083333,135.224608510638,105.854663829787
20220720,-1.482486,82.9535032258065,107.771539130435
20220721,-3.15542527083333,147.458027659574,109.442332553191
20220722,-3.17483041304348,NA,102.487522666667
20220723,-3.23279876595745,NA,102.112257659574
20220724,-3.96581186046512,NA,118.690779555556
20220725,-2.77547524444444,NA,87.342647826087
20220726,-5.00720076590909,NA,108.964347045455
20220727,-3.55144337209302,NA,120.253844130435
20220728,-0.465709,111.515625714286,91.7190382978723
20220729,-2.28381827659574,NA,92.0857914893617
20220730,-4.20154045454545,NA,114.420893913043
20220731,-3.21835195454545,NA,83.5070465909091
20220801,1.26536720930233,NA,59.8542175
20220802,NA,106.383307142857,NA
20220803,-4.83749317073171,NA,NA
20220804,NA,NA,NA
20220805,-4.87310086956522,NA,133.48190625
20220806,-3.35522856818182,NA,107.58941893617
20220807,-1.73465765957447,NA,91.5566958333333
20220808,-2.09293037777778,NA,75.1774317391304
20220809,-1.46796127272727,NA,81.5210822222222
20220810,-0.962245619047619,NA,54.0439868888889
20220811,-2.71436786842105,NA,70.1042644186047
20220812,-2.41883977272727,NA,79.848748125
20220813,-4.80678734782609,NA,96.4435397727273
20220814,-4.7838388,NA,92.6105614468085
20220815,-3.67898472340426,NA,106.058518510638
20220816,-3.39634468085106,NA,106.063126595745
20220817,-3.56891382978723,NA,100.976527234043
20220818,-3.13732597560976,NA,86.0930745681818
20220819,-2.36205489361702,NA,96.42727
20220820,0.015711534883721,NA,66.6185617777778
20220821,-3.44341713636364,NA,65.1742075555556
20220822,-3.7060980952381,NA,85.7034913043478
20220823,-1.64662553333333,NA,70.9769929787234
20220824,NA,NA,62.8424325581395
20220825,NA,84.9554705882353,70.9465222222222
20220826,-0.611476052631579,80.1805636363636,NA
20220827,-3.82474432608696,148.227811111111,74.9191820090909
20220828,-5.54600808695652,148.851247619048,91.2348510869565
20220829,-2.89090355555556,129.338948780488,77.9109934782609
20220830,-3.48651906521739,179.900534090909,95.8405143333333
20220831,-4.09086265116279,190.572521395349,116.563627272727
20220901,-2.84185563043478,231.003727906977,121.079902
20220902,-4.44730090909091,187.002865217391,109.947624782609
20220903,-4.44422322727273,219.268313333333,72.6914753191489
20220904,-3.68350739130435,193.92618,62.0682526086957
20220905,-5.61726028571429,173.462446486486,NA
20220906,-2.25748895238095,129.215208108108,NA
20220907,-1.81018133333333,179.169180952381,81.7547976086957
20220908,-2.52467042553192,111.156136585366,88.1294634042553
20220909,-2.57783002272727,101.75255375,71.8379723829787
20220910,-5.20757604444444,76.3427425714286,NA
20220911,-4.79723021276596,139.845580487805,112.95327043913
20220912,-4.03862142857143,167.080538095238,120.071372888889
20220913,-2.76722479166667,167.000985416667,124.015829166667
20220914,-3.10455411111111,126.740743181818,134.993415217391
20220915,-2.85734685416667,109.287784782609,107.96676875
20220916,-2.45163608510638,138.927695555556,101.706844782609
20220917,-1.54219862222222,85.877541025641,82.8917065217391
20220918,-1.88742797916667,154.56143125,65.5491925
20220919,-4.33282937,192.762815,101.155190454545
20220920,-4.81941970731707,111.418831714286,NA
20220921,-2.37250206818182,179.978435,85.0189432608696
20220922,-3.73748075,198.122104761905,75.9488449333333
20220923,-2.07698085106383,151.308271111111,79.6437272340426
20220924,-3.213494,139.320654054054,90.9142280888889
20220925,-2.86608510638298,107.675854761905,83.31764625
20220926,-1.54254108695652,170.242831818182,84.4969630434783
20220927,-1.68849479166667,118.568355319149,171.224060416667
20220928,-2.51617638297872,55.8908053333333,150.291706382979
20220929,-2.67758520833333,39.6832368085106,104.896897916667
20220930,-3.08923006666667,64.4279052631579,74.1726176444444
20221001,-2.38121632608696,42.8576125581395,88.8918285177778
20221002,-2.07272468085106,45.8798720454545,89.8438102173913
20221003,-2.33631788888889,42.8584043902439,70.3983922
20221004,-1.19512021276596,36.5263581395349,60.5226960681818
20221005,-2.74789707317073,29.5464052777778,NA
20221006,-2.90282665957447,33.4849612820513,59.5993248697674
20221007,-3.13354895555556,38.995375,77.8301752227273
20221008,-1.9181349047619,NA,101.509900883721
20221009,-1.6103335625,NA,95.3942991489362
20221010,-1.56788260869565,NA,89.7667912765957
20221011,-1.56912106382979,NA,65.8802489361702
20221012,-2.5747734,NA,43.3657465681818
20221013,-2.62673702564103,NA,NA
20221014,-0.964020347826087,NA,103.757783409091
20221015,-1.36519285106383,NA,74.2392968085106
20221016,-1.83220065217391,NA,59.4433110869565
20221017,-0.673905023255814,NA,NA
20221018,-1.79378193617021,NA,105.812547916667
20221019,-2.38197162790698,NA,64.5643837727273
20221020,-2.70710352272727,NA,NA
20221021,-2.81271431136364,NA,46.7428027954545
20221022,-2.09237875555556,NA,45.5757010869565
20221023,-1.66381941304348,NA,58.0319225555556
20221024,-2.24188184090909,NA,53.3129543478261
20221025,-1.37232322222222,NA,66.674947372093
20221026,-1.74843558666667,NA,NA
20221027,-0.839526130434783,28.2339113953488,56.4860143181818
20221028,0.0800365869565218,25.0999217073171,31.0970233043478
20221029,NA,29.7238125714286,43.6662620454545
20221030,-2.00843844680851,31.549191025641,56.6827825
20221031,-2.83902069047619,26.7883513157895,57.48036892
20221101,-0.882713048780488,24.8466909756098,52.8272970454545
20221102,-1.49006862790698,23.4912794871795,49.7836249386364
20221103,-0.560076291666667,28.3520968292683,34.5906956818182
20221104,-1.41379982978723,48.6796568181818,37.2970901489362
20221105,NA,NA,28.3594395555556
20221106,-1.62740516666667,35.6105231034483,42.0181944630435
20221107,-0.75558669047619,NA,NA
20221108,-0.374724787234043,NA,65.2388922727273
20221109,-0.825591340425532,NA,90.393069375
20221110,-1.72344044680851,NA,60.2523370212766
20221111,-1.1877942826087,NA,51.1677957446809
20221112,1.22099864444444,NA,46.0115789111111
20221113,-2.15893593478261,NA,62.3285701086957
20221114,-2.01121395652174,NA,36.390989787234
20221115,-0.153936891891892,NA,NA
20221116,-1.50285691666667,NA,52.7972708333333
20221117,-0.451770041666667,NA,33.064297787234
20221118,-0.889484739130435,NA,53.7750979166667
20221119,NA,NA,60.4723854166667
20221120,-0.910242652173913,NA,57.19327125
20221121,-1.65417095555556,NA,39.87178
20221122,0.406678868085106,NA,17.6747577916667
20221123,-1.21498097826087,NA,25.1118487777778
20221124,-0.132311066666667,NA,12.7828390697674
20221125,NA,NA,NA
20221126,NA,NA,NA
20221127,-0.528191319148936,NA,51.7645775319149
20221128,-1.15821808510638,NA,31.4075120681818
20221129,-0.983763369565217,NA,9.83369340434783
20221130,-0.482625568181818,NA,NA
20221201,-0.898534326086956,NA,60.2656975652174
20221202,-1.20172439130435,NA,16.1689981276596
20221203,-0.218203023255814,NA,NA
20221204,0.6116895,NA,NA
20221205,-0.259298869565217,NA,12.5806937777778
20221206,-0.442828770833333,NA,25.8511562222222
20221207,-0.63976288372093,NA,29.456112
20221208,0.444009666666667,NA,NA
20221209,-0.00593311111111107,32.27320625,37.4748724444444
20221210,-1.08718055555556,22.9801518421053,37.4960656222222
20221211,NA,15.957947,NA
20221212,0.00424249999999998,26.265058372093,35.4682237234043
20221213,-0.765104779166667,20.04030675,24.8807240108696
20221214,-0.924746813953488,15.7002397142857,38.3825219976744
20221215,-0.804614161363636,24.76045,87.6611852272727
20221216,-1.22499311627907,19.5123519,NA
20221217,-0.00435938636363634,23.1835105625,50.2855534883721
20221218,-1.39180929787234,19.668,48.0302191489362
20221219,NA,NA,NA
20221220,NA,NA,NA
20221221,NA,NA,NA
20221222,NA,NA,NA
20221223,NA,NA,NA
20221224,NA,NA,NA
20221225,NA,NA,NA
20221226,NA,NA,NA
20221227,NA,NA,NA
20221228,NA,NA,NA
20221229,NA,NA,NA
20221230,NA,NA,NA
20221231,NA,NA,NA
20230101,-2.09876948648649,NA,NA
20230102,0.354357234042553,NA,12.1326272444444
20230103,0.499157043478261,NA,3.69889524444444
20230104,0.536559045454545,NA,NA
20230105,-0.394740581395349,NA,60.8206613636364
20230106,-1.14289706521739,NA,56.2685207272727
20230107,-0.707051909090909,NA,35.1990939772727
20230108,1.61445742,NA,25.5860950232558
20230109,-0.964900311363636,NA,NA
20230110,-0.763104187804878,NA,NA
20230111,-0.0709596333333333,17.9944193181818,11.4064967391304
20230112,1.21155688888889,14.2751261707317,56.0885825
20230113,-0.60310710625,23.7397140425532,71.4089645833333
20230114,-1.55901428888889,18.1086375,33.4201304468085
20230115,-1.60031275609756,13.268006030303,NA
20230116,-0.159383893617021,18.2778602941176,NA
20230117,-0.559800762765957,16.02868725,3.51639522727273
20230118,-0.258741574468085,22.7337675,16.2308647727273
20230119,-0.4643431975,13.0908855263158,74.2953668888889
20230120,-0.842869627659574,11.2036371428571,74.1162604166667
20230121,0.0665954809523809,8.34690282352941,58.0372625581395
20230122,2.04036958333333,21.56781125,NA
20230123,-1.89142884782609,16.5149625581395,63.6562835477273
20230124,0.0455316636363636,9.60138324137931,NA
20230125,-1.14590741860465,18.7116306976744,79.6237204545454
20230126,-1.76328031914894,16.609377173913,48.9438020416667
20230127,-1.43344906382979,17.7663587179487,NA
20230128,-1.53281606382979,12.2792686086957,41.9464198333333
20230129,-0.613924826086957,NA,0.803377333333333
20230130,-0.0400856808510638,NA,NA
20230131,-0.268667955813953,NA,NA
20230201,NA,NA,29.042414627907
20230202,-1.03279263636364,NA,32.7082647826087
20230203,0.205222209302326,13.9076792083333,91.1393347826087
20230204,-1.59375966666667,9.56529711538461,47.0645061702128
20230205,-1.65207035744681,NA,NA
20230206,-2.44619612195122,NA,NA
20230207,-0.609118590909091,NA,38.0772063555556
20230208,-0.830354340425532,NA,25.9001295681818
20230209,-3.93676166666667,NA,NA
20230210,NA,NA,58.0249433333333
20230211,1.14990531818182,NA,60.1553729166667
20230212,-1.84018673125,NA,64.8561382361702
20230213,-2.59328041304348,NA,NA
20230214,-2.57877860465116,NA,24.075772
20230215,-1.25839725,NA,13.5431966652174
20230216,-1.60985613191489,NA,29.3929717777778
20230217,-3.54406454054054,NA,130.00563255814
20230218,-2.77847458695652,NA,64.0760762608696
20230219,-2.76534402272727,NA,48.9114884418605
20230220,-1.72122660869565,NA,27.6543354883721
20230221,-1.12680876595745,NA,NA
20230222,-1.31064252083333,NA,32.6491734090909
20230223,-0.906217145833333,NA,22.9891506666667
20230224,-1.44677641304348,NA,NA
20230225,-1.03292675,NA,NA
20230226,-1.96587614893617,NA,48.0933074888889
20230227,-1.73396595833333,NA,35.1839213958333
20230228,-2.06613629166667,NA,42.2461825
20230301,-3.06742331914894,NA,52.3715838636364
20230302,-3.16543041666667,NA,51.9465675416667
20230303,-2.98559727659574,NA,95.1432083333333
20230304,-3.94632128888889,NA,91.1273708695652
20230305,-3.49386063478261,NA,77.7359773333333
20230306,-1.89084973541667,NA,NA
20230307,-1.71620464583333,NA,NA
20230308,-3.96130531914894,NA,NA
20230309,-2.92817231914894,NA,61.2932624090909
20230310,-2.35244564583333,NA,NA
20230311,-3.76870854166667,NA,57.1384664583333
20230312,-2.76415644444444,NA,49.7137388636364
20230313,-3.15814465116279,NA,94.7681673913043
20230314,-6.29264612820513,NA,97.8948977272727
20230315,-3.82341700208333,NA,88.6885208333333
20230316,-5.22269140425532,NA,58.1920549574468
20230317,NA,NA,NA
20230318,-3.15373569574468,NA,88.5909041666667
20230319,-4.278243,NA,72.517625
20230320,-4.00412491489362,NA,70.58645625
20230321,-4.93122187234043,NA,63.1418636130435
20230322,-4.70380047916667,NA,51.2065980851064
20230323,-4.31206235416667,NA,39.0477897826087
20230324,-4.45702633333333,NA,36.2321728695652
20230325,-2.29712391086957,NA,47.9356143181818
20230326,-4.2180475,NA,46.7062395777778
20230327,-3.42312625,NA,46.1219282222222
20230328,NA,NA,57.458702173913
20230329,-2.54349774468085,NA,94.1945579166667
20230330,-6.18009470212766,NA,89.0710616666667
20230331,-5.92658905,NA,NA
20230401,-3.66539879166667,NA,70.4723538636364
20230402,-4.63145589130435,NA,104.866104090909
20230403,-4.32294922916667,NA,56.0685354166667
20230404,-5.4780641875,NA,64.0209590833333
20230405,-5.03943020833333,NA,53.113773125
20230406,-2.73055395348837,NA,64.8431083333333
20230407,1.312031125,NA,NA
20230408,-4.42483222222222,NA,64.8970173913043
20230409,-0.980380977272727,NA,65.7640617021277
20230410,-4.85796790697674,NA,82.8809704545454
20230411,-0.0995137999999999,7.09377958064516,72.6257195652174
20230412,1.22198023809524,2.76823739393939,66.9680170212766
20230413,-4.48874072340425,9.34674236170213,60.4730808510638
20230414,-5.81913858695652,11.336568255814,76.9673989767442
20230415,NA,5.07403803703704,NA
20230416,-9.63454216216216,4.08564865714286,NA
20230417,-6.24700885555556,9.586939375,119.584840227273
20230418,-5.65371397073171,12.7621205263158,77.5531011627907
20230419,-5.6245965106383,5.13659255,83.8991048934783
20230420,-4.98222287083333,0.849283181818182,86.937751826087
20230421,-2.9669162,1.19032191428571,52.1226098181818
20230422,-7.87953141860465,8.26044437027027,135.178455209302
20230423,-5.47480087708333,8.81608634146341,112.84557
20230424,-6.65313642553191,NA,106.459785416667
20230425,-5.31294657446808,NA,66.4701953191489
20230426,-5.51138355555556,NA,69.3960776595745
20230427,NA,NA,NA
20230428,-5.50600430434783,NA,112.771420909091
20230429,-2.21832776190476,NA,88.4128508297872
20230430,-4.68341426666667,NA,122.738871041667
20230501,-4.26494174583333,NA,83.8205557906977
20230502,-6.35515886363636,NA,NA
20230503,-4.64525073913043,NA,108.083969782609
